0.04369032,0.0174924
0.0675288,0.0014238
0.08367876,-0.0148482
0.0913266,-0.03217788
0.08978076,-0.0374256
0.07822764,-0.02810988
0.0553248,-0.0016272
0.02306556,0.03836124
-0.0136278,0.05861988
-0.04999572,0.0695628
-0.08184816,0.0581724
-0.10711044,0.02798784
-0.12500964,0.006102
-0.13050144,-0.01029204
-0.11968056,-0.0189162
-0.09218088,-0.01737036
-0.04816512,-0.00846144
0.0024408,0.00532908
0.05902668,0.02933028
0.11235816,0.03950028
0.156618,0.04181904
0.18541944,0.03002184
0.18965016,0.01639404
0.17280864,0.01236672
0.13050144,0.02111292
0.07265448,0.03514752
0.00577656,0.03205584
-0.06297264,0.036612
-0.12391128,0.01785852
-0.16955424,0.01492956
-0.19371816,0.0099666
-0.19192824,-0.0089496
-0.16361496,-0.0260352
-0.11406672,-0.04767696
-0.04702608,-0.04299876
0.024408,-0.01907892
0.0931572,0.02591316
0.14953968,0.05194836
0.1859076,0.05687064
0.19982016,0.0443412
0.1846872,0.01838736
0.14534964,-0.00333576
0.08774676,-0.0150516
0.01920096,-0.02615724
-0.0482058,-0.015255
-0.107802,0.00744444
-0.15340428,0.03897144
-0.1804158,0.07249176
-0.18765684,0.06618636
-0.17289,0.036612
-0.13623732,-0.03026592
-0.08274312,-0.07822764
-0.01834668,-0.08803152
0.04694472,-0.05890464
0.10479168,0.00065088
0.15096348,0.0390528
0.1785852,0.0689526
0.18476856,0.06663384
0.16853724,0.04564296
0.13326768,0.01053612
0.08428896,-0.0378324
0.02693016,-0.07236972
-0.03128292,-0.07639704
-0.0831906,-0.04185972
-0.1234638,0.01944504
-0.1480752,0.07611228
-0.15332292,0.08534664
-0.1427868,0.05703336
-0.11699568,-0.005085
-0.07895988,-0.06171156
-0.03522888,-0.09482508
0.0120006,-0.10039824
0.05556888,-0.08314992
0.09128592,-0.05459256
0.11488032,-0.00512568
0.12065688,0.03889008
0.10955124,0.07489188
0.08310924,0.07590888
0.04653792,0.05011776
0.00541044,0.01732968
-0.0374256,-0.01427868
-0.07660044,-0.02485548
-0.1075986,-0.03103884
-0.1273284,-0.04450392
-0.13131504,-0.06748812
-0.12016872,-0.08546868
-0.0968184,-0.088479
-0.0616302,-0.06280992
-0.02123496,-0.02343168
0.02221128,0.01012932
0.06354216,0.05467392
0.09368604,0.0858348
0.11219544,0.11728044
0.1157346,0.13623732
0.10650024,0.11772792
0.08795016,0.07070184
0.058986,0.00581724
0.0260352,-0.0473922
-0.0085428,-0.0817668
-0.0412902,-0.0768852
-0.06472188,-0.05739948
-0.07989552,-0.00878688
-0.08493984,0.03856464
-0.0801396,0.06789492
-0.06797628,0.07867512
-0.04609044,0.05040252
-0.01924164,0.0117972
0.00899028,-0.03616452
0.03543228,-0.04458528
0.05394168,-0.0433242
0.06545412,-0.01773648
0.07033572,0.00724104
0.06870852,-0.004068
0.06232176,-0.0034578
0.05028048,-0.0235944
0.03421188,-0.0256284
0.01745172,-0.01765512
0.00337644,-0.02754036
-0.00520704,-0.02810988
-0.00968184,-0.0303066
-0.01289556,-0.02363508
-0.0138312,-0.00553248
-0.01497024,0.02127564
-0.01427868,0.03689676
-0.01122768,0.04255128
-0.009153,0.04145292
-0.00618336,0.0164754
-0.00459684,0.00109836
-0.00219672,-0.01415664
0.00337644,-0.01814328
0.01025136,-0.00398664
0.0187128,0.0158652
0.02660472,0.02587248
0.03286944,0.01940436
0.03880872,-0.00191196
0.04279536,-0.04165632
0.04356828,-0.03974436
0.03978504,-0.02843532
0.02815056,0.00858348
0.011187,0.0547146
-0.00825804,0.06097932
-0.02794716,0.06232176
-0.04417848,0.04084272
-0.05841648,0.01781784
-0.0689526,0.00056952
-0.07330536,0.00333576
-0.0703764,0.00801396
-0.05711472,0.02021796
-0.03677472,0.0443412
-0.01236672,0.04487004
0.01350576,0.0557316
0.03697812,0.0475956
0.05748084,0.02688948
0.0734274,0.01293624
0.08111592,-0.00455616
0.07916328,-0.01257012
0.06704064,-0.00475956
0.0463752,0.01265148
0.02180448,0.02444868
-0.0058986,0.04686336
-0.03189312,0.04491072
-0.05406372,0.03400848
-0.07094592,0.01964844
-0.07757676,-0.01155312
-0.0750546,-0.0260352
-0.06167088,-0.02290284
-0.04015116,-0.00085428
-0.015255,0.0221706
0.0120006,0.039663
0.03852396,0.02709288
0.06313536,0.0073224
0.08262108,-0.00606132
0.09270972,-0.01073952
0.09270972,0.01305828
0.08148204,0.03697812
0.0604098,0.06378624
0.0331542,0.07664112
0.00113904,0.07228836
-0.0323406,0.04828716
-0.06329808,0.01358712
-0.0892926,-0.01916028
-0.104751,-0.05386032
-0.1086156,-0.06073524
-0.10145592,-0.06134544
-0.08225496,-0.04096476
-0.0551214,-0.00760716
-0.0199332,0.00988524
0.01928232,0.0278658
0.05650452,0.03107952
0.09002484,0.03311352
0.11333448,0.03876804
0.12444012,0.04613112
0.12293496,0.04682268
0.10711044,0.04417848
0.08062776,0.03840192
0.04560228,0.02652336
0.00475956,0.01411596
-0.03461868,-0.01236672
-0.0683424,-0.03766968
-0.09307584,-0.05219244
-0.10670364,-0.04381236
-0.10857492,-0.01427868
-0.09645228,0.02310624
-0.07228836,0.05052456
-0.03962232,0.05544684
-0.00134244,0.04857192
0.03718152,0.0262386
0.07009164,0.00496296
0.09433692,-0.0148482
0.10796472,-0.03669336
0.10918512,-0.04934484
0.0970218,-0.0571554
0.0726138,-0.0575622
0.03950028,-0.05442984
0.00174924,-0.04844988
-0.03494412,-0.05032116
-0.06728472,-0.04491072
-0.09250632,-0.03201516
-0.106785,-0.01448208
-0.109836,0.0148482
-0.10080504,0.03014388
-0.080343,0.0362052
-0.05068728,0.03181176
-0.01553976,0.02090952
0.0197298,0.0079326
0.05194836,-0.00850212
0.07839036,-0.03144564
0.09645228,-0.04934484
0.10275768,-0.04767696
0.09628956,-0.03156768
0.07879716,-0.002034
0.0534942,0.02534364
0.02485548,0.04771764
-0.0042714,0.05353488
-0.0311202,0.0496296
-0.05373828,0.04242924
-0.06948144,0.02737764
-0.07643772,0.0164754
-0.07468848,0.0022374
-0.06602364,-0.00130176
-0.05235516,0.0004068
-0.03583908,-0.00154584
-0.01761444,0.0004068
0.00134244,-0.00602064
0.01814328,-0.0073224
0.03217788,-0.00178992
0.04092408,0.01224468
0.0439344,0.02713356
0.0431208,0.0307134
0.03852396,0.0301032
0.03148632,0.02131632
0.02200788,0.0231876
0.0109836,0.02676744
-0.00117972,0.03063204
-0.01305828,0.03327624
-0.02143836,0.01989252
-0.02680812,0.00907164
-0.029493,-0.0008136
-0.028476,-0.00459684
-0.02534364,-0.00744444
-0.01928232,-0.0105768
-0.0095598,-0.01407528
0.001017,-0.01509228
0.01191924,-0.0008136
0.02160108,0.01639404
0.02957436,0.0382392
0.0368154,0.05028048
0.0421038,0.054918
0.04527684,0.05357556
0.04389372,0.04735152
0.03775104,0.03490344
0.02973708,0.0126108
0.02025864,-0.0093564
0.012204,-0.03343896
0.0054918,-0.02668608
-0.00126108,-0.0087462
-0.00679356,0.0128142
-0.01228536,0.03168972
-0.01427868,0.02815056
-0.01191924,0.024408
-0.0073224,0.01513296
-0.00248148,0.00858348
0.00288828,0.00199332
0.00606132,-0.00886824
0.0073224,-0.02103156
0.0089496,-0.01940436
0.00475956,-0.00256284
-0.00134244,0.01745172
-0.00980388,0.04068
-0.01867212,0.04580568
-0.0250182,0.045765
-0.0292896,0.04137156
-0.02892348,0.03677472
-0.02831328,0.03164904
-0.02204856,0.01338372
-0.01273284,-0.0109836
-0.00357984,-0.04031388
0.0083394,-0.04877532
0.01562112,-0.05036184
0.02208924,-0.03380508
0.02693016,-0.00980388
0.025425,0.00789192
0.02526228,0.03465936
0.02001456,0.05036184
0.01065816,0.06321672
0.00475956,0.06016572
-0.00378324,0.04218516
-0.0083394,0.0075258
-0.01000728,-0.00654948
-0.01598724,-0.0095598
-0.01781784,-0.005085
-0.02823192,0.01391256
-0.03644928,0.00272556
-0.03388644,0.00032544
-0.03632724,-0.01940436
-0.02733696,-0.03270672
-0.02709288,-0.03815784
-0.03258468,-0.04775832
-0.03632724,-0.04328352
-0.04389372,-0.04727016
-0.0423072,-0.01879416
-0.0455616,0.00414936
-0.0469854,0.017289
-0.05052456,0.02514024
-0.05162292,0.00455616
-0.04002912,-0.01379052
-0.0158652,-0.03339828
0.0231876,-0.04747356
0.06980688,-0.0532908
0.11325312,-0.0577656
0.148482,-0.04063932
0.1692288,-0.01558044
0.16723548,0.00349848
0.15084144,0.03181176
0.11081232,0.03880872
0.05687064,0.03522888
-0.0022374,0.05337216
-0.06565752,0.07013232
-0.11780928,0.10320516
-0.15840792,0.1267182
-0.17642916,0.12533508
-0.1722798,0.09995076
-0.14734296,0.05202972
-0.09856764,0.01582452
-0.0341712,-0.03616452
0.0378324,-0.05337216
0.10544256,-0.06614568
0.16137756,-0.07025436
0.19632168,-0.02843532
0.2052306,-0.00899028
0.1885518,0.01285488
0.15088212,0.00703764
0.09572004,-0.01818396
0.0313236,-0.04458528
-0.03063204,-0.05438916
-0.0862416,-0.03388644
-0.12472488,-0.02139768
-0.14669208,0.01244808
-0.14697684,0.03404916
-0.12667752,0.03819852
-0.09307584,0.03750696
-0.04303944,0.02599452
0.00870552,-0.00903096
0.0622404,-0.03596112
0.11093436,-0.04873464
0.14514624,-0.05158224
0.1649574,-0.01859076
0.16272,-0.00329508
0.14490216,0.0105768
0.11117844,-0.0148482
0.06533208,-0.03514752
0.01635336,-0.06012504
-0.03449664,-0.0587826
-0.07900056,-0.0412902
-0.11231748,-0.03962232
-0.13550508,-0.00536976
-0.14526828,-0.02509956
-0.14233932,-0.00170856
-0.12867084,-0.01875348
-0.10031688,-0.03124224
-0.06492528,-0.04218516
-0.02282148,-0.07318332
0.0227808,-0.0486126
0.06093864,-0.0337644
0.09421488,0.04320216
0.11300904,0.08148204
0.11671092,0.12537576
0.10662228,0.13977648
0.07757676,0.1049544
0.03840192,0.08892648
-0.01033272,0.03994776
-0.06329808,0.01041408
-0.10991736,-0.016272
-0.14803452,-0.01305828
-0.17114076,0.00862416
-0.17801568,0.0522738
-0.16792704,0.08514324
-0.137295,0.08388216
-0.09222156,0.06435576
-0.03551364,0.00931572
0.02477412,-0.00419004
0.0781056,-0.00321372
0.12240612,0.03164904
0.14953968,0.058986
0.15608916,0.06480324
0.14225796,0.07619364
0.10605276,0.04385304
0.0555282,0.03795444
-0.00362052,0.0004068
-0.06403032,-0.03225924
-0.11374128,-0.04889736
-0.15181776,-0.05174496
-0.17297136,0.00484092
-0.17289,0.05320944
-0.15442128,0.11121912
-0.11671092,0.121023
-0.06622704,0.08750268
-0.01090224,0.03075408
0.04507344,-0.04360896
0.09087912,-0.08961804
0.12415536,-0.110853
0.14250204,-0.10499508
0.14063076,-0.07529868
0.12313836,-0.02884212
0.09002484,0.00654948
0.04958892,0.02265876
0.00931572,0.00268488
-0.02810988,-0.0368154
-0.05499936,-0.06614568
-0.0734274,-0.06114204
-0.08009892,-0.02310624
-0.07367148,0.01257012
-0.05975892,0.04165632
-0.0374256,0.01277352
-0.01232604,-0.02363508
0.01045476,-0.04226652
0.031527,-0.07517664
0.04796172,-0.0500364
0.06097932,-0.02391984
0.07009164,0.00882756
0.07216632,0.0597996
0.07033572,0.08367876
0.0644778,0.0953946
0.05666724,0.07359012
0.04971096,0.03502548
0.0414936,-0.02782512
0.03384576,-0.07664112
0.02505888,-0.10873764
0.0158652,-0.12594528
0.00760716,-0.10056096
-0.00207468,-0.07538004
-0.01049544,-0.03282876
-0.0185094,0.00984456
-0.02509956,0.03225924
-0.02640132,0.03201516
-0.02326896,0.00313236
-0.01431936,-0.0290862
-0.0012204,-0.04185972
0.01309896,-0.01025136
0.02863872,0.031527
0.04198176,0.07615296
0.05182632,0.09055368
0.05662656,0.0648846
0.05353488,0.02631996
0.04364964,-0.03034728
0.027459,-0.06785424
0.008136,-0.08811288
-0.01106496,-0.06984756
-0.02900484,-0.03331692
-0.04299876,0.0276624
-0.05198904,0.0797328
-0.0532908,0.10145592
-0.04531752,0.11439216
-0.02872008,0.09258768
-0.00606132,0.08331264
0.017289,0.06321672
0.0390528,0.05805036
0.05589432,0.0455616
0.06582024,0.03258468
0.0675288,0.03018456
0.05866056,0.00968184
0.04031388,0.02139768
0.01419732,0.01012932
-0.0158652,0.01082088
-0.04417848,0.01838736
-0.06878988,0.03474072
-0.08790948,0.07521732
-0.09970668,0.1029204
-0.10304244,0.12777588
-0.09604548,0.09755064
-0.08070912,0.05093136
-0.05886396,-0.01008864
-0.03278808,-0.0583758
-0.0054918,-0.078309
0.02111292,-0.0862416
0.043731,-0.06699996
0.06126408,-0.05621976
0.07192224,-0.02343168
0.07216632,-0.00439344
0.0642744,0.00907164
0.04999572,0.02086884
0.03014388,0.00842076
0.0077292,0.01094292
-0.0176958,0.0105768
-0.04320216,0.01549908
-0.0656982,0.01041408
-0.08416692,-0.01204128
-0.09494712,-0.03319488
-0.09734724,-0.05642316
-0.09104184,-0.06927804
-0.07611228,-0.0695628
-0.05426712,-0.058986
-0.02566908,-0.04185972
0.00728172,-0.00789192
0.04031388,0.03413052
0.0695628,0.07957008
0.09153,0.10934784
0.10401876,0.10308312
0.10572732,0.07615296
0.09543528,0.02530296
0.07326468,-0.01102428
0.04234788,-0.03526956
0.0063054,-0.04185972
-0.0298998,-0.02855736
-0.062037,-0.02884212
-0.0868518,-0.00903096
-0.1010898,0.00707832
-0.10401876,0.017289
-0.09319788,0.03042864
-0.06927804,0.02904552
-0.03514752,0.0313236
0.00475956,0.03669336
0.04409712,0.04893804
0.08070912,0.05316876
0.10955124,0.04063932
0.1263114,0.00838008
0.12948444,-0.0380358
0.11699568,-0.07501392
0.0901062,-0.08917056
0.053901,-0.0868518
0.01379052,-0.07863444
-0.02489616,-0.06114204
-0.05723676,-0.04487004
-0.07981416,-0.01594656
-0.08953668,0.01110564
-0.08555004,0.02062476
-0.06720336,0.02119428
-0.03750696,0.00240012
-0.00138312,-0.00988524
0.0364086,-0.01680084
0.07066116,-0.01997388
0.09909648,-0.02107224
0.11646684,-0.02953368
0.12049416,-0.03209652
0.11089368,-0.03282876
0.0872586,-0.012204
0.0543078,0.011187
0.01692288,0.0301032
-0.0207468,0.05276196
-0.05381964,0.05707404
-0.08001756,0.06606432
-0.09657432,0.07175952
-0.10121184,0.05752152
-0.09307584,0.03360168
-0.07208496,0.00492228
-0.04316148,-0.01700424
-0.01130904,-0.01838736
0.02025864,-0.00065088
0.04889736,0.0178992
0.07257312,0.0394596
0.08819424,0.05894532
0.09380808,0.07533936
0.08860104,0.1021068
0.0736308,0.12358584
0.05304672,0.1287522
0.02904552,0.11142252
0.00333576,0.0886824
-0.02078748,0.06390828
-0.04303944,0.04389372
-0.05931144,0.03531024
-0.06708132,0.01374984
-0.06728472,0.00659016
-0.05890464,-0.00907164
-0.04548024,-0.00703764
-0.02823192,0.0109836
-0.00642744,0.00785124
0.01598724,0.02046204
0.03665268,0.01704492
0.05255856,0.01354644
0.06036912,0.01151244
0.0606132,0.00382392
0.05316876,-0.01411596
0.04035456,-0.03787308
0.02274012,-0.05426712
0.0,-0.06858648
-0.02282148,-0.045765
-0.04316148,-0.0321372
-0.0571554,-0.0229842
-0.06260652,-0.00577656
-0.06150816,-0.0032544
-0.05365692,0.00329508
-0.04096476,0.01228536
-0.02436732,0.02493684
-0.00480024,0.01806192
0.0140346,0.01558044
0.02863872,0.00443412
0.03567636,-0.01379052
0.03616452,-0.01195992
0.03303216,-0.0227808
0.027459,-0.01712628
0.01977048,-0.00423072
0.00980388,0.01269216
-0.00199332,0.0331542
-0.01208196,0.0473922
-0.01826532,0.0473922
-0.01928232,0.0298998
-0.01582452,0.0187128
-0.01175652,0.0065088
-0.01004796,0.01391256
-0.00939708,0.01834668
-0.0097632,0.022374
-0.01082088,0.01452276
-0.01407528,-0.00321372
-0.02062476,-0.00740376
-0.03055068,-0.02631996
-0.04377168,-0.037629
-0.05011776,-0.05691132
-0.05011776,-0.06748812
-0.0445446,-0.05967756
-0.03632724,-0.0339678
-0.02652336,0.0115938
-0.01476684,0.04226652
-0.00117972,0.0624438
0.0215604,0.04979232
0.043731,0.02070612
0.05792832,-0.01431936
0.06134544,-0.0563418
0.0571554,-0.08636364
0.04600908,-0.1094292
0.03168972,-0.11040552
0.0128142,-0.0933606
-0.01248876,-0.0516636
-0.039663,-0.00231876
-0.06443712,0.03148632
-0.07615296,0.0573588
-0.07802424,0.05788764
-0.07049844,0.06435576
-0.05638248,0.0781056
-0.03832056,0.07013232
-0.0113904,0.06899328
0.02180448,0.04238856
0.0551214,0.00984456
0.08209224,-0.01041408
0.09535392,-0.02802852
0.09433692,-0.0290862
0.0852246,-0.02534364
0.06659316,0.0008136
0.04344624,0.01110564
0.01570248,0.04690404
-0.01907892,0.07590888
-0.05080932,0.06720336
-0.07432236,0.05866056
-0.08376012,0.01867212
-0.07875648,-0.01460412
-0.06215904,-0.04124952
-0.03673404,-0.03242196
-0.007119,-0.02363508
0.02656404,-0.01391256
0.06150816,0.01228536
0.09100116,0.011187
0.11089368,0.02534364
0.11687364,0.02570976
0.10711044,0.02587248
0.08762472,0.01163448
0.06028776,-0.0012204
0.0296964,-0.01000728
-0.00362052,-0.02977776
-0.03693744,-0.03665268
-0.06175224,-0.04893804
-0.07940736,-0.0443412
-0.08607888,-0.03624588
-0.0815634,-0.01151244
-0.06984756,0.00199332
-0.04975164,0.01252944
-0.02579112,0.0117972
0.0024408,-0.00012204
0.0319338,-0.01602792
0.05504004,-0.00907164
0.07306128,-0.00776988
0.082377,-0.00227808
0.0829872,0.0307134
0.0779022,0.01777716
0.06431508,0.03583908
0.04405644,0.02123496
0.01724832,0.01875348
-0.014238,0.02111292
-0.04194108,0.03221856
-0.06634908,0.05032116
-0.08351604,0.04059864
-0.09266904,0.05479596
-0.09897444,0.023391
-0.09551664,0.03848328
-0.08392284,0.03461868
-0.06398964,0.05788764
-0.03685608,0.092547
-0.00923436,0.0899028
0.0211536,0.10405944
0.04906008,0.0583758
0.07082388,0.02770308
0.08738064,-0.01924164
0.09197748,-0.0433242
0.08681112,-0.05731812
0.07236972,-0.06374556
0.04649724,-0.04068
0.01680084,-0.03693744
-0.01838736,-0.00654948
-0.05373828,-0.00077292
-0.08262108,0.01472616
-0.10580868,0.01448208
-0.11687364,0.02798784
-0.11577528,0.04788036
-0.10304244,0.04421916
-0.07619364,0.05198904
-0.04153428,0.0038646
-0.0014238,-0.0221706
0.0404766,-0.0659016
0.07639704,-0.09201816
0.10674432,-0.09698112
0.12480624,-0.10279836
0.12846744,-0.08042436
0.12029076,-0.06545412
0.09767268,-0.01252944
0.06484392,0.00964116
0.0248148,0.03787308
-0.01846872,0.03006252
-0.0577656,-0.0008136
-0.09140796,-0.01696356
-0.1147176,-0.03042864
-0.12452148,-0.0054918
-0.12277224,-0.00105768
-0.1071918,0.01468548
-0.08042436,-0.00524772
-0.0443412,-0.02416392
-0.00268488,-0.03034728
0.03750696,-0.03970368
0.07436304,-0.02636064
0.10279836,-0.03307284
0.12037212,-0.0113904
0.12618936,0.0067122
0.11638548,0.04043592
0.094581,0.07570548
0.06614568,0.0776988
0.03323556,0.08083116
-0.0008136,0.05255856
-0.03429324,0.03889008
-0.06480324,0.02034
-0.0878688,0.00520704
-0.10060164,-0.00321372
-0.10072368,-0.03242196
-0.08900784,-0.0307134
-0.06809832,-0.03107952
-0.03974436,-0.02172312
-0.00585792,-0.01517364
0.03136428,-0.0307134
0.06765084,-0.04068
0.09816084,-0.04389372
0.11793132,-0.02985912
0.1242774,-0.00907164
0.11805336,0.01289556
0.10039824,0.00846144
0.07269516,-0.00870552
0.03673404,-0.02029932
-0.00471888,-0.0313236
-0.04694472,-0.01765512
-0.08514324,-0.00402732
-0.11488032,0.00646812
-0.13253544,0.01257012
-0.13554576,0.01846872
-0.12370788,0.02160108
-0.09848628,0.01887552
-0.060003,0.01582452
-0.01334304,-0.00776988
0.03474072,-0.00577656
0.07920396,-0.00349848
0.1141074,0.01610928
0.13733568,0.0473922
0.14587848,0.051867
0.13745772,0.0626472
0.1137006,0.04877532
0.0748512,0.05080932
0.02631996,0.04303944
-0.02383848,0.03352032
-0.07070184,0.02534364
-0.10829016,-0.0044748
-0.13570848,0.00349848
-0.15210252,0.01212264
-0.15218388,0.04450392
-0.1364814,0.07013232
-0.10471032,0.07590888
-0.06016572,0.06817968
-0.011187,0.04259196
0.03832056,0.03368304
0.08213292,0.01041408
0.1173618,0.00703764
0.1417698,-0.00524772
0.14937696,-0.01000728
0.14050872,-0.00032544
0.11455488,0.0109836
0.07517664,0.03087612
0.02973708,0.02749968
-0.01818396,0.03596112
-0.0624438,0.02160108
-0.09934056,0.0248148
-0.12655548,0.0329508
-0.13924764,0.02249604
-0.13692888,0.01692288
-0.11874492,-0.01012932
-0.0868518,-0.02265876
-0.04812444,-0.03461868
-0.00459684,-0.0280692
0.0400698,-0.03307284
0.08184816,-0.03181176
0.11638548,-0.02884212
0.13701024,-0.0280692
0.14262408,0.01488888
0.13375584,0.02326896
0.110853,0.04133088
0.07826832,0.03787308
0.0382392,0.01374984
-0.00659016,0.00882756
-0.0506466,0.00321372
-0.08900784,0.00850212
-0.11524644,0.00756648
-0.12675888,0.02652336
-0.12411468,0.02485548
-0.10833084,0.04450392
-0.08282448,0.05487732
-0.047799,0.03006252
-0.0054918,0.02090952
0.03795444,-0.0189162
0.0779022,-0.03876804
0.10784268,-0.04592772
0.12452148,-0.04421916
0.12846744,-0.04275468
0.11829744,-0.04084272
0.09616752,-0.02127564
0.06451848,-0.00919368
0.02554704,0.03388644
-0.0144414,0.05544684
-0.05235516,0.05597568
-0.08335332,0.04641588
-0.10308312,0.01419732
-0.11191068,-0.0073224
-0.10804608,-0.02782512
-0.09140796,-0.04893804
-0.0644778,-0.0724104
-0.02900484,-0.07900056
0.00886824,-0.06903396
0.04491072,-0.03307284
0.07651908,0.01155312
0.0998694,0.03950028
0.11414808,0.05727744
0.11626344,0.05028048
0.10605276,0.04824648
0.08493984,0.04194108
0.05508072,0.03063204
0.02261808,0.01623132
-0.01033272,-0.00455616
-0.04112748,-0.00402732
-0.067122,-0.00166788
-0.08742132,0.0124074
-0.09852696,0.01285488
-0.0984456,-0.0006102
-0.0882756,-0.01004796
-0.0697662,-0.02335032
-0.045765,-0.00536976
-0.01875348,0.01183788
0.01061748,0.02343168
0.03836124,0.03079476
0.06167088,0.026442
0.07798356,0.0313236
0.08416692,0.03994776
0.0809532,0.04580568
0.0695628,0.03933756
0.05117544,0.03136428
0.02754036,0.0181026
-0.00052884,0.02383848
-0.03034728,0.03771036
-0.05910804,0.03994776
-0.08473644,0.0341712
-0.10304244,0.02029932
-0.112887,0.00654948
-0.1124802,-0.0148482
-0.09999144,-0.00687492
-0.07676316,-0.01029204
-0.04206312,-0.01033272
-0.00077292,0.00557316
0.04218516,0.00520704
0.0840042,0.0174924
0.11935512,0.01366848
0.147465,-0.0032544
0.16272,-0.0303066
0.15958764,-0.04714812
0.13827132,-0.058986
0.0992592,-0.0494262
0.0490194,-0.02485548
-0.0063054,-0.02143836
-0.06073524,-0.00683424
-0.1080054,-0.00219672
-0.14636664,0.0113904
-0.17077464,0.02749968
-0.1753308,0.03787308
-0.15832656,0.03897144
-0.11931444,0.03189312
-0.06492528,0.02794716
-0.0036612,0.01167516
0.06024708,0.00577656
0.11793132,-0.01590588
0.16512012,-0.03693744
0.196281,-0.03958164
0.2046204,-0.02774376
0.18948744,-0.00065088
0.15124824,0.02648268
0.09710316,0.045765
0.03474072,0.04609044
-0.0301032,0.05231448
-0.09063504,0.05158224
-0.14168844,0.05129748
-0.17618508,0.04910076
-0.18574488,0.02066544
-0.17162892,0.00138312
-0.13591188,-0.022374
-0.08489916,-0.02367576
-0.02782512,-0.00756648
0.03510684,-0.00268488
0.0941742,0.01610928
0.14559372,0.011187
0.18375156,0.00964116
0.19949472,0.01757376
0.19367748,0.01277352
0.16328952,0.01086156
0.112887,0.0042714
0.04828716,-0.00024408
-0.02607588,-0.00463752
-0.10503576,0.00215604
-0.17821908,0.00756648
-0.2337066,0.002034
-0.26442,0.00992592
-0.26547768,0.00646812
-0.23753052,0.00349848
-0.18541944,0.00557316
-0.11642616,-0.01431936
-0.033561,-0.0465786
0.05398236,-0.06606432
0.13778316,-0.07049844
0.20596284,-0.05658588
0.24684624,-0.00715968
0.25803324,0.01472616
0.23500836,0.0262386
0.1826532,0.03775104
0.10869696,0.02920824
0.02086884,0.03339828
-0.06899328,0.04975164
-0.15242796,0.04320216
-0.21999744,0.02131632
-0.26214192,0.01338372
-0.27536292,-0.01537704
-0.2554704,-0.0113904
-0.2050272,-0.00044748
-0.13330836,-0.00085428
-0.04625316,0.01916028
0.04523616,0.03461868
0.13164048,0.05007708
0.201366,0.04918212
0.24436476,0.04328352
0.2589282,0.02078748
0.24229008,-0.00687492
0.19758276,-0.02680812
0.13245408,-0.0414936
0.053901,-0.03291012
-0.02778444,-0.01553976
